subjid,group,food,taste_rating,health_rating
sub-FCT111,AN,salad w chicken.jpg,,2.0
sub-FCT111,AN,mac & cheese.jpg,3.0,1.0
sub-FCT111,AN,saltines.jpg,2.0,1.0
sub-FCT111,AN,doughnuts.jpg,3.0,1.0
sub-FCT111,AN,Whole milk.jpg,1.0,1.0
sub-FCT111,AN,mushrooms.jpg,1.0,4.0
sub-FCT111,AN,pizza.jpg,2.0,1.0
sub-FCT111,AN,steak.jpg,1.0,1.0
sub-FCT111,AN,yellow popcorn.jpg,2.0,2.0
sub-FCT111,AN,cherry tomato.jpg,5.0,5.0
sub-FCT111,AN,mashed potato.jpg,1.0,1.0
sub-FCT111,AN,raisins.jpg,3.0,4.0
sub-FCT111,AN,turkey sandwich.jpg,3.0,3.0
sub-FCT111,AN,strawberries.jpg,4.0,5.0
sub-FCT111,AN,french fries.jpg,2.0,1.0
sub-FCT111,AN,rice cakes.jpg,3.0,2.0
sub-FCT111,AN,baked potato.jpg,1.0,2.0
sub-FCT111,AN,cherries.jpg,5.0,5.0
sub-FCT111,AN,american cheese.jpg,1.0,1.0
sub-FCT111,AN,tacos.jpg,4.0,3.0
sub-FCT111,AN,ritz.jpg,3.0,2.0
sub-FCT111,AN,cookies.jpg,3.0,1.0
sub-FCT111,AN,sour patch.jpg,1.0,1.0
sub-FCT111,AN,avacado.jpg,1.0,3.0
sub-FCT111,AN,brownie.jpg,4.0,1.0
sub-FCT112,AN,orange slices.jpg,4.0,5.0
sub-FCT112,AN,Grapes.jpg,2.0,4.0
sub-FCT112,AN,baguette oil.jpg,2.0,2.0
sub-FCT112,AN,doughnuts.jpg,5.0,1.0
sub-FCT112,AN,burger.jpg,1.0,1.0
sub-FCT112,AN,mac & cheese.jpg,2.0,1.0
sub-FCT112,AN,cucumber slices.jpg,1.0,4.0
sub-FCT112,AN,turkey sandwich.jpg,2.0,3.0
sub-FCT112,AN,mushrooms.jpg,1.0,4.0
sub-FCT112,AN,raisins.jpg,4.0,5.0
sub-FCT112,AN,froot loops w milk.jpg,5.0,3.0
sub-FCT112,AN,grilled chicken strips.jpg,1.0,3.0
sub-FCT112,AN,kiwi.jpg,4.0,5.0
sub-FCT112,AN,PB.jpg,5.0,1.0
sub-FCT112,AN,sour patch.jpg,4.0,1.0
sub-FCT112,AN,Whole milk.jpg,1.0,2.0
sub-FCT112,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT112,AN,baked potato.jpg,4.0,3.0
sub-FCT112,AN,green beans.jpg,2.0,4.0
sub-FCT112,AN,string cheese.jpg,4.0,3.0
sub-FCT112,AN,corn cob.jpg,4.0,5.0
sub-FCT112,AN,baby cheese.jpg,4.0,4.0
sub-FCT112,AN,american cheese.jpg,4.0,2.0
sub-FCT112,AN,soup with spoon.jpg,4.0,4.0
sub-FCT112,AN,sushi w_condiments.jpg,1.0,3.0
sub-FCT112,AN,mini muffins.jpg,4.0,2.0
sub-FCT112,AN,seaweed.jpg,1.0,4.0
sub-FCT112,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT112,AN,cookies.jpg,5.0,1.0
sub-FCT112,AN,steak.jpg,1.0,1.0
sub-FCT112,AN,granola w milk.jpg,5.0,2.0
sub-FCT112,AN,soy chips.jpg,2.0,4.0
sub-FCT112,AN,1%milk.jpg,2.0,2.0
sub-FCT112,AN,rice cakes.jpg,4.0,4.0
sub-FCT112,AN,yogurt pretzels.jpg,4.0,2.0
sub-FCT112,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT112,AN,chicken nuggets2.jpg,1.0,2.0
sub-FCT112,AN,cherry tomato.jpg,1.0,4.0
sub-FCT112,AN,Pretzels.jpg,3.0,4.0
sub-FCT112,AN,grilled cheese.jpg,3.0,2.0
sub-FCT112,AN,Hershey Kisses.jpg,5.0,1.0
sub-FCT112,AN,Tribe humus pita.jpg,3.0,4.0
sub-FCT112,AN,rigatoni.jpg,3.0,2.0
sub-FCT112,AN,m_and_m.jpg,5.0,1.0
sub-FCT112,AN,mashed potato.jpg,5.0,2.0
sub-FCT112,AN,avacado.jpg,1.0,3.0
sub-FCT112,AN,ice cream sundae 002.jpg,4.0,2.0
sub-FCT112,AN,rigatoni and sauce.jpg,2.0,2.0
sub-FCT112,AN,bagel and cc.jpg,5.0,2.0
sub-FCT112,AN,peaches.jpg,5.0,5.0
sub-FCT112,AN,eggs.jpg,1.0,2.0
sub-FCT112,AN,reeses.jpg,5.0,1.0
sub-FCT112,AN,cherries.jpg,5.0,5.0
sub-FCT112,AN,ritz.jpg,3.0,3.0
sub-FCT112,AN,salad w chicken.jpg,3.0,2.0
sub-FCT112,AN,air popcorn.jpg,4.0,3.0
sub-FCT112,AN,raisin bran w milk.jpg,5.0,4.0
sub-FCT112,AN,yogurt no spoon.jpg,5.0,4.0
sub-FCT112,AN,yellow popcorn.jpg,3.0,2.0
sub-FCT112,AN,pizza.jpg,4.0,1.0
sub-FCT112,AN,strawberries.jpg,5.0,5.0
sub-FCT112,AN,french fries.jpg,5.0,1.0
sub-FCT112,AN,bagel plain.jpg,3.0,3.0
sub-FCT112,AN,tacos.jpg,2.0,1.0
sub-FCT112,AN,Skim milk.jpg,2.0,3.0
sub-FCT112,AN,hotdog w must.jpg,3.0,2.0
sub-FCT112,AN,pickles.jpg,1.0,3.0
sub-FCT112,AN,apple slices.jpg,5.0,5.0
sub-FCT112,AN,banana.jpg,5.0,5.0
sub-FCT112,AN,lollipops.jpg,3.0,1.0
sub-FCT112,AN,brownie.jpg,5.0,1.0
sub-FCT112,AN,trail mix.jpg,5.0,2.0
sub-FCT112,AN,fried eggs.jpg,1.0,2.0
sub-FCT112,AN,celery and carrot sticks.jpg,1.0,5.0
sub-FCT112,AN,saltines.jpg,4.0,4.0
sub-FCT112,AN,cupcakes am.jpg,5.0,1.0
sub-FCT113,AN,strawberries.jpg,4.0,5.0
sub-FCT113,AN,soup with spoon.jpg,3.0,4.0
sub-FCT113,AN,Hershey Kisses.jpg,3.0,1.0
sub-FCT113,AN,Pretzels.jpg,4.0,4.0
sub-FCT113,AN,american cheese.jpg,3.0,3.0
sub-FCT113,AN,green beans.jpg,3.0,5.0
sub-FCT113,AN,raisin bran w milk.jpg,3.0,4.0
sub-FCT113,AN,Grapes.jpg,4.0,5.0
sub-FCT113,AN,raisins.jpg,3.0,
sub-FCT113,AN,rigatoni.jpg,2.0,3.0
sub-FCT113,AN,fried eggs.jpg,2.0,2.0
sub-FCT113,AN,salad w chicken.jpg,3.0,
sub-FCT113,AN,grilled chicken strips.jpg,3.0,3.0
sub-FCT113,AN,grilled cheese.jpg,2.0,4.0
sub-FCT113,AN,Tribe humus pita.jpg,1.0,1.0
sub-FCT113,AN,air popcorn.jpg,2.0,3.0
sub-FCT113,AN,baked potato.jpg,3.0,3.0
sub-FCT113,AN,banana.jpg,3.0,5.0
sub-FCT113,AN,yogurt no spoon.jpg,4.0,3.0
sub-FCT113,AN,avacado.jpg,1.0,3.0
sub-FCT113,AN,mashed potato.jpg,3.0,
sub-FCT113,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT113,AN,sushi w_condiments.jpg,2.0,3.0
sub-FCT113,AN,kiwi.jpg,4.0,5.0
sub-FCT113,AN,trail mix.jpg,2.0,3.0
sub-FCT113,AN,eggs.jpg,2.0,3.0
sub-FCT113,AN,ice cream sundae 002.jpg,1.0,1.0
sub-FCT113,AN,PB.jpg,1.0,5.0
sub-FCT113,AN,rice cakes.jpg,2.0,3.0
sub-FCT113,AN,bagel plain.jpg,2.0,3.0
sub-FCT113,AN,yogurt pretzels.jpg,3.0,2.0
sub-FCT113,AN,pizza.jpg,1.0,1.0
sub-FCT113,AN,mini muffins.jpg,2.0,2.0
sub-FCT113,AN,peaches.jpg,3.0,5.0
sub-FCT113,AN,hotdog w must.jpg,1.0,1.0
sub-FCT113,AN,doughnuts.jpg,2.0,1.0
sub-FCT113,AN,burger.jpg,3.0,2.0
sub-FCT113,AN,cupcakes am.jpg,2.0,1.0
sub-FCT113,AN,tacos.jpg,3.0,3.0
sub-FCT113,AN,1%milk.jpg,3.0,2.0
sub-FCT113,AN,baby cheese.jpg,3.0,3.0
sub-FCT113,AN,granola w milk.jpg,3.0,3.0
sub-FCT113,AN,bagel and cc.jpg,2.0,2.0
sub-FCT113,AN,lollipops.jpg,2.0,1.0
sub-FCT113,AN,french fries.jpg,3.0,1.0
sub-FCT113,AN,brownie.jpg,2.0,1.0
sub-FCT113,AN,soy chips.jpg,3.0,3.0
sub-FCT113,AN,rigatoni and sauce.jpg,3.0,3.0
sub-FCT113,AN,steak.jpg,2.0,2.0
sub-FCT113,AN,sour patch.jpg,,1.0
sub-FCT113,AN,corn cob.jpg,5.0,5.0
sub-FCT113,AN,cucumber slices.jpg,2.0,5.0
sub-FCT113,AN,Skim milk.jpg,3.0,4.0
sub-FCT113,AN,mac & cheese.jpg,2.0,
sub-FCT113,AN,orange slices.jpg,4.0,
sub-FCT113,AN,cherry tomato.jpg,5.0,5.0
sub-FCT113,AN,Whole milk.jpg,2.0,3.0
sub-FCT113,AN,apple slices.jpg,4.0,5.0
sub-FCT113,AN,reeses.jpg,5.0,1.0
sub-FCT113,AN,seaweed.jpg,2.0,5.0
sub-FCT113,AN,mozarella sticks.jpg,3.0,
sub-FCT113,AN,broccoli cauliflower.jpg,3.0,5.0
sub-FCT113,AN,Cheese nachos.jpg,2.0,1.0
sub-FCT113,AN,chicken nuggets2.jpg,3.0,1.0
sub-FCT113,AN,mushrooms.jpg,3.0,1.0
sub-FCT113,AN,turkey sandwich.jpg,3.0,2.0
sub-FCT113,AN,yellow popcorn.jpg,3.0,
sub-FCT113,AN,string cheese.jpg,3.0,3.0
sub-FCT113,AN,m_and_m.jpg,3.0,1.0
sub-FCT113,AN,cherries.jpg,4.0,5.0
sub-FCT113,AN,ritz.jpg,3.0,2.0
sub-FCT113,AN,pickles.jpg,2.0,
sub-FCT113,AN,saltines.jpg,3.0,3.0
sub-FCT113,AN,froot loops w milk.jpg,,2.0
sub-FCT113,AN,baguette oil.jpg,3.0,1.0
sub-FCT113,AN,cookies.jpg,4.0,1.0
sub-FCT114,AN,strawberries.jpg,5.0,5.0
sub-FCT114,AN,soup with spoon.jpg,2.0,2.0
sub-FCT114,AN,Hershey Kisses.jpg,3.0,1.0
sub-FCT114,AN,Pretzels.jpg,3.0,3.0
sub-FCT114,AN,american cheese.jpg,1.0,2.0
sub-FCT114,AN,green beans.jpg,4.0,5.0
sub-FCT114,AN,raisin bran w milk.jpg,3.0,3.0
sub-FCT114,AN,Grapes.jpg,5.0,5.0
sub-FCT114,AN,raisins.jpg,2.0,3.0
sub-FCT114,AN,rigatoni.jpg,3.0,2.0
sub-FCT114,AN,fried eggs.jpg,4.0,2.0
sub-FCT114,AN,salad w chicken.jpg,2.0,2.0
sub-FCT114,AN,grilled chicken strips.jpg,4.0,4.0
sub-FCT114,AN,grilled cheese.jpg,3.0,2.0
sub-FCT114,AN,Tribe humus pita.jpg,3.0,4.0
sub-FCT114,AN,air popcorn.jpg,4.0,4.0
sub-FCT114,AN,baked potato.jpg,2.0,3.0
sub-FCT114,AN,banana.jpg,2.0,3.0
sub-FCT114,AN,yogurt no spoon.jpg,4.0,3.0
sub-FCT114,AN,avacado.jpg,4.0,3.0
sub-FCT114,AN,mashed potato.jpg,2.0,3.0
sub-FCT114,AN,celery and carrot sticks.jpg,4.0,5.0
sub-FCT114,AN,sushi w_condiments.jpg,3.0,3.0
sub-FCT114,AN,kiwi.jpg,5.0,5.0
sub-FCT114,AN,trail mix.jpg,2.0,1.0
sub-FCT114,AN,eggs.jpg,3.0,4.0
sub-FCT114,AN,ice cream sundae 002.jpg,4.0,1.0
sub-FCT114,AN,PB.jpg,1.0,2.0
sub-FCT114,AN,rice cakes.jpg,4.0,4.0
sub-FCT114,AN,bagel plain.jpg,3.0,3.0
sub-FCT114,AN,yogurt pretzels.jpg,4.0,2.0
sub-FCT114,AN,pizza.jpg,4.0,1.0
sub-FCT114,AN,mini muffins.jpg,3.0,1.0
sub-FCT114,AN,peaches.jpg,5.0,5.0
sub-FCT114,AN,hotdog w must.jpg,1.0,1.0
sub-FCT114,AN,doughnuts.jpg,4.0,1.0
sub-FCT114,AN,burger.jpg,2.0,1.0
sub-FCT114,AN,cupcakes am.jpg,4.0,1.0
sub-FCT114,AN,tacos.jpg,4.0,2.0
sub-FCT114,AN,1%milk.jpg,3.0,3.0
sub-FCT114,AN,baby cheese.jpg,3.0,3.0
sub-FCT114,AN,granola w milk.jpg,3.0,3.0
sub-FCT114,AN,bagel and cc.jpg,3.0,3.0
sub-FCT114,AN,lollipops.jpg,4.0,3.0
sub-FCT114,AN,french fries.jpg,3.0,1.0
sub-FCT114,AN,brownie.jpg,3.0,1.0
sub-FCT114,AN,soy chips.jpg,4.0,4.0
sub-FCT114,AN,rigatoni and sauce.jpg,4.0,2.0
sub-FCT114,AN,steak.jpg,3.0,1.0
sub-FCT114,AN,sour patch.jpg,4.0,3.0
sub-FCT114,AN,corn cob.jpg,3.0,4.0
sub-FCT114,AN,cucumber slices.jpg,4.0,5.0
sub-FCT114,AN,Skim milk.jpg,3.0,4.0
sub-FCT114,AN,mac & cheese.jpg,2.0,1.0
sub-FCT114,AN,orange slices.jpg,4.0,5.0
sub-FCT114,AN,cherry tomato.jpg,4.0,5.0
sub-FCT114,AN,Whole milk.jpg,3.0,
sub-FCT114,AN,apple slices.jpg,5.0,5.0
sub-FCT114,AN,reeses.jpg,3.0,1.0
sub-FCT114,AN,seaweed.jpg,1.0,4.0
sub-FCT114,AN,mozarella sticks.jpg,4.0,2.0
sub-FCT114,AN,broccoli cauliflower.jpg,3.0,5.0
sub-FCT114,AN,Cheese nachos.jpg,2.0,
sub-FCT114,AN,chicken nuggets2.jpg,3.0,2.0
sub-FCT114,AN,mushrooms.jpg,1.0,4.0
sub-FCT114,AN,turkey sandwich.jpg,4.0,4.0
sub-FCT114,AN,yellow popcorn.jpg,3.0,2.0
sub-FCT114,AN,string cheese.jpg,2.0,2.0
sub-FCT114,AN,m_and_m.jpg,1.0,1.0
sub-FCT114,AN,cherries.jpg,5.0,5.0
sub-FCT114,AN,ritz.jpg,3.0,2.0
sub-FCT114,AN,pickles.jpg,4.0,5.0
sub-FCT114,AN,saltines.jpg,2.0,3.0
sub-FCT114,AN,froot loops w milk.jpg,3.0,3.0
sub-FCT114,AN,baguette oil.jpg,2.0,1.0
sub-FCT114,AN,cookies.jpg,3.0,1.0
sub-FCT115,AN,m_and_m.jpg,2.0,1.0
sub-FCT115,AN,yogurt pretzels.jpg,4.0,2.0
sub-FCT115,AN,mozarella sticks.jpg,2.0,2.0
sub-FCT115,AN,yogurt no spoon.jpg,2.0,4.0
sub-FCT115,AN,corn cob.jpg,4.0,4.0
sub-FCT115,AN,1%milk.jpg,5.0,3.0
sub-FCT115,AN,reeses.jpg,2.0,1.0
sub-FCT115,AN,kiwi.jpg,3.0,5.0
sub-FCT115,AN,orange slices.jpg,4.0,5.0
sub-FCT115,AN,baby cheese.jpg,4.0,3.0
sub-FCT115,AN,Tribe humus pita.jpg,3.0,3.0
sub-FCT115,AN,rigatoni and sauce.jpg,4.0,3.0
sub-FCT115,AN,Cheese nachos.jpg,3.0,2.0
sub-FCT115,AN,bagel plain.jpg,,3.0
sub-FCT115,AN,burger.jpg,3.0,2.0
sub-FCT115,AN,air popcorn.jpg,2.0,4.0
sub-FCT115,AN,string cheese.jpg,2.0,3.0
sub-FCT115,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT115,AN,raisin bran w milk.jpg,4.0,4.0
sub-FCT115,AN,seaweed.jpg,1.0,4.0
sub-FCT115,AN,green beans.jpg,3.0,5.0
sub-FCT115,AN,sushi w_condiments.jpg,1.0,4.0
sub-FCT115,AN,baguette oil.jpg,4.0,2.0
sub-FCT115,AN,grilled cheese.jpg,4.0,2.0
sub-FCT115,AN,eggs.jpg,3.0,4.0
sub-FCT115,AN,Hershey Kisses.jpg,4.0,1.0
sub-FCT115,AN,apple slices.jpg,4.0,5.0
sub-FCT115,AN,rigatoni.jpg,2.0,3.0
sub-FCT115,AN,hotdog w must.jpg,3.0,2.0
sub-FCT115,AN,grilled chicken strips.jpg,5.0,5.0
sub-FCT115,AN,trail mix.jpg,4.0,4.0
sub-FCT115,AN,mini muffins.jpg,3.0,2.0
sub-FCT115,AN,Pretzels.jpg,5.0,4.0
sub-FCT115,AN,fried eggs.jpg,3.0,2.0
sub-FCT115,AN,granola w milk.jpg,4.0,4.0
sub-FCT115,AN,chicken nuggets2.jpg,3.0,2.0
sub-FCT115,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT115,AN,soy chips.jpg,2.0,4.0
sub-FCT115,AN,pickles.jpg,4.0,5.0
sub-FCT115,AN,lollipops.jpg,2.0,2.0
sub-FCT115,AN,froot loops w milk.jpg,3.0,3.0
sub-FCT115,AN,cucumber slices.jpg,4.0,5.0
sub-FCT115,AN,banana.jpg,4.0,5.0
sub-FCT115,AN,bagel and cc.jpg,4.0,2.0
sub-FCT115,AN,PB.jpg,4.0,3.0
sub-FCT115,AN,peaches.jpg,3.0,5.0
sub-FCT115,AN,ice cream sundae 002.jpg,4.0,1.0
sub-FCT115,AN,Skim milk.jpg,1.0,4.0
sub-FCT115,AN,Grapes.jpg,4.0,5.0
sub-FCT115,AN,cupcakes am.jpg,3.0,1.0
sub-FCT115,AN,soup with spoon.jpg,4.0,4.0
sub-FCT115,AN,salad w chicken.jpg,5.0,4.0
sub-FCT115,AN,mac & cheese.jpg,4.0,2.0
sub-FCT115,AN,saltines.jpg,2.0,3.0
sub-FCT115,AN,doughnuts.jpg,4.0,1.0
sub-FCT115,AN,Whole milk.jpg,2.0,2.0
sub-FCT115,AN,mushrooms.jpg,1.0,2.0
sub-FCT115,AN,pizza.jpg,4.0,2.0
sub-FCT115,AN,steak.jpg,4.0,3.0
sub-FCT115,AN,yellow popcorn.jpg,4.0,2.0
sub-FCT115,AN,cherry tomato.jpg,3.0,5.0
sub-FCT115,AN,mashed potato.jpg,3.0,2.0
sub-FCT115,AN,raisins.jpg,2.0,4.0
sub-FCT115,AN,turkey sandwich.jpg,4.0,4.0
sub-FCT115,AN,strawberries.jpg,4.0,5.0
sub-FCT115,AN,french fries.jpg,5.0,2.0
sub-FCT115,AN,rice cakes.jpg,2.0,3.0
sub-FCT115,AN,baked potato.jpg,3.0,3.0
sub-FCT115,AN,cherries.jpg,3.0,5.0
sub-FCT115,AN,american cheese.jpg,3.0,3.0
sub-FCT115,AN,tacos.jpg,4.0,2.0
sub-FCT115,AN,ritz.jpg,4.0,3.0
sub-FCT115,AN,cookies.jpg,4.0,1.0
sub-FCT115,AN,sour patch.jpg,4.0,1.0
sub-FCT115,AN,avacado.jpg,2.0,4.0
sub-FCT115,AN,brownie.jpg,3.0,1.0
sub-FCT116,AN,orange slices.jpg,1.0,4.0
sub-FCT116,AN,Grapes.jpg,2.0,4.0
sub-FCT116,AN,baguette oil.jpg,1.0,2.0
sub-FCT116,AN,doughnuts.jpg,2.0,1.0
sub-FCT116,AN,burger.jpg,2.0,3.0
sub-FCT116,AN,mac & cheese.jpg,2.0,2.0
sub-FCT116,AN,cucumber slices.jpg,2.0,5.0
sub-FCT116,AN,turkey sandwich.jpg,1.0,2.0
sub-FCT116,AN,mushrooms.jpg,2.0,4.0
sub-FCT116,AN,raisins.jpg,2.0,4.0
sub-FCT116,AN,froot loops w milk.jpg,2.0,2.0
sub-FCT116,AN,grilled chicken strips.jpg,3.0,4.0
sub-FCT116,AN,kiwi.jpg,3.0,5.0
sub-FCT116,AN,PB.jpg,2.0,4.0
sub-FCT116,AN,sour patch.jpg,1.0,1.0
sub-FCT116,AN,Whole milk.jpg,5.0,4.0
sub-FCT116,AN,broccoli cauliflower.jpg,3.0,5.0
sub-FCT116,AN,baked potato.jpg,1.0,
sub-FCT116,AN,green beans.jpg,2.0,3.0
sub-FCT116,AN,string cheese.jpg,2.0,1.0
sub-FCT116,AN,corn cob.jpg,1.0,4.0
sub-FCT116,AN,baby cheese.jpg,2.0,3.0
sub-FCT116,AN,american cheese.jpg,1.0,2.0
sub-FCT116,AN,soup with spoon.jpg,2.0,3.0
sub-FCT116,AN,sushi w_condiments.jpg,1.0,4.0
sub-FCT116,AN,mini muffins.jpg,2.0,2.0
sub-FCT116,AN,seaweed.jpg,3.0,5.0
sub-FCT116,AN,mozarella sticks.jpg,2.0,2.0
sub-FCT116,AN,cookies.jpg,3.0,2.0
sub-FCT116,AN,steak.jpg,3.0,
sub-FCT116,AN,granola w milk.jpg,4.0,4.0
sub-FCT116,AN,soy chips.jpg,2.0,1.0
sub-FCT116,AN,1%milk.jpg,3.0,2.0
sub-FCT116,AN,rice cakes.jpg,1.0,1.0
sub-FCT116,AN,yogurt pretzels.jpg,2.0,2.0
sub-FCT116,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT116,AN,chicken nuggets2.jpg,3.0,1.0
sub-FCT116,AN,cherry tomato.jpg,3.0,4.0
sub-FCT116,AN,Pretzels.jpg,1.0,1.0
sub-FCT116,AN,grilled cheese.jpg,4.0,2.0
sub-FCT116,AN,Hershey Kisses.jpg,2.0,1.0
sub-FCT116,AN,Tribe humus pita.jpg,3.0,3.0
sub-FCT116,AN,rigatoni.jpg,2.0,1.0
sub-FCT116,AN,m_and_m.jpg,3.0,1.0
sub-FCT116,AN,mashed potato.jpg,3.0,2.0
sub-FCT116,AN,avacado.jpg,2.0,5.0
sub-FCT116,AN,ice cream sundae 002.jpg,2.0,2.0
sub-FCT116,AN,rigatoni and sauce.jpg,4.0,3.0
sub-FCT116,AN,bagel and cc.jpg,2.0,2.0
sub-FCT116,AN,peaches.jpg,2.0,4.0
sub-FCT116,AN,eggs.jpg,3.0,4.0
sub-FCT116,AN,reeses.jpg,2.0,1.0
sub-FCT116,AN,cherries.jpg,3.0,2.0
sub-FCT116,AN,ritz.jpg,4.0,1.0
sub-FCT116,AN,salad w chicken.jpg,1.0,1.0
sub-FCT116,AN,air popcorn.jpg,1.0,2.0
sub-FCT116,AN,raisin bran w milk.jpg,4.0,4.0
sub-FCT116,AN,yogurt no spoon.jpg,4.0,4.0
sub-FCT116,AN,yellow popcorn.jpg,1.0,
sub-FCT116,AN,pizza.jpg,2.0,2.0
sub-FCT116,AN,strawberries.jpg,4.0,5.0
sub-FCT116,AN,french fries.jpg,2.0,1.0
sub-FCT116,AN,bagel plain.jpg,2.0,1.0
sub-FCT116,AN,tacos.jpg,2.0,1.0
sub-FCT116,AN,Skim milk.jpg,2.0,3.0
sub-FCT116,AN,hotdog w must.jpg,3.0,1.0
sub-FCT116,AN,pickles.jpg,1.0,1.0
sub-FCT116,AN,apple slices.jpg,4.0,5.0
sub-FCT116,AN,banana.jpg,5.0,5.0
sub-FCT116,AN,lollipops.jpg,1.0,1.0
sub-FCT116,AN,brownie.jpg,3.0,1.0
sub-FCT116,AN,trail mix.jpg,1.0,4.0
sub-FCT116,AN,fried eggs.jpg,3.0,1.0
sub-FCT116,AN,celery and carrot sticks.jpg,2.0,5.0
sub-FCT116,AN,saltines.jpg,2.0,1.0
sub-FCT116,AN,cupcakes am.jpg,3.0,1.0
sub-FCT117,AN,Whole milk.jpg,,1.0
sub-FCT117,AN,strawberries.jpg,5.0,5.0
sub-FCT117,AN,air popcorn.jpg,4.0,4.0
sub-FCT117,AN,cupcakes am.jpg,2.0,1.0
sub-FCT117,AN,cherry tomato.jpg,3.0,5.0
sub-FCT117,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT117,AN,raisin bran w milk.jpg,5.0,5.0
sub-FCT117,AN,avacado.jpg,3.0,5.0
sub-FCT117,AN,mac & cheese.jpg,2.0,1.0
sub-FCT117,AN,ritz.jpg,4.0,
sub-FCT117,AN,american cheese.jpg,1.0,1.0
sub-FCT117,AN,celery and carrot sticks.jpg,3.0,4.0
sub-FCT117,AN,Hershey Kisses.jpg,3.0,3.0
sub-FCT117,AN,banana.jpg,3.0,5.0
sub-FCT117,AN,ice cream sundae 002.jpg,,3.0
sub-FCT117,AN,bagel plain.jpg,2.0,2.0
sub-FCT117,AN,corn cob.jpg,3.0,4.0
sub-FCT117,AN,hotdog w must.jpg,5.0,2.0
sub-FCT117,AN,froot loops w milk.jpg,5.0,2.0
sub-FCT117,AN,french fries.jpg,5.0,
sub-FCT117,AN,grilled chicken strips.jpg,5.0,5.0
sub-FCT117,AN,rigatoni.jpg,2.0,2.0
sub-FCT117,AN,salad w chicken.jpg,5.0,5.0
sub-FCT117,AN,doughnuts.jpg,4.0,1.0
sub-FCT117,AN,Pretzels.jpg,3.0,3.0
sub-FCT117,AN,mashed potato.jpg,2.0,
sub-FCT117,AN,apple slices.jpg,5.0,5.0
sub-FCT117,AN,chicken nuggets2.jpg,5.0,3.0
sub-FCT117,AN,Grapes.jpg,2.0,4.0
sub-FCT117,AN,yogurt pretzels.jpg,4.0,3.0
sub-FCT117,AN,eggs.jpg,5.0,5.0
sub-FCT117,AN,Cheese nachos.jpg,3.0,1.0
sub-FCT117,AN,bagel and cc.jpg,1.0,2.0
sub-FCT117,AN,raisins.jpg,5.0,4.0
sub-FCT117,AN,mini muffins.jpg,2.0,1.0
sub-FCT117,AN,lollipops.jpg,2.0,1.0
sub-FCT117,AN,cucumber slices.jpg,5.0,5.0
sub-FCT117,AN,fried eggs.jpg,5.0,5.0
sub-FCT117,AN,seaweed.jpg,2.0,5.0
sub-FCT117,AN,yellow popcorn.jpg,4.0,3.0
sub-FCT117,AN,reeses.jpg,3.0,1.0
sub-FCT117,AN,pizza.jpg,,4.0
sub-FCT117,AN,brownie.jpg,4.0,3.0
sub-FCT117,AN,trail mix.jpg,3.0,5.0
sub-FCT117,AN,rigatoni and sauce.jpg,2.0,2.0
sub-FCT117,AN,saltines.jpg,4.0,2.0
sub-FCT117,AN,cookies.jpg,4.0,2.0
sub-FCT117,AN,steak.jpg,,2.0
sub-FCT117,AN,yogurt no spoon.jpg,2.0,
sub-FCT117,AN,turkey sandwich.jpg,4.0,3.0
sub-FCT117,AN,soy chips.jpg,3.0,3.0
sub-FCT117,AN,Tribe humus pita.jpg,2.0,4.0
sub-FCT117,AN,tacos.jpg,,4.0
sub-FCT117,AN,mozarella sticks.jpg,3.0,1.0
sub-FCT117,AN,green beans.jpg,5.0,5.0
sub-FCT117,AN,sour patch.jpg,1.0,1.0
sub-FCT117,AN,soup with spoon.jpg,1.0,2.0
sub-FCT117,AN,pickles.jpg,4.0,4.0
sub-FCT117,AN,PB.jpg,3.0,3.0
sub-FCT117,AN,1%milk.jpg,1.0,1.0
sub-FCT117,AN,Skim milk.jpg,1.0,1.0
sub-FCT117,AN,rice cakes.jpg,5.0,5.0
sub-FCT117,AN,mushrooms.jpg,3.0,5.0
sub-FCT117,AN,burger.jpg,5.0,4.0
sub-FCT117,AN,peaches.jpg,3.0,5.0
sub-FCT117,AN,kiwi.jpg,2.0,5.0
sub-FCT117,AN,sushi w_condiments.jpg,3.0,2.0
sub-FCT117,AN,cherries.jpg,4.0,5.0
sub-FCT117,AN,baked potato.jpg,5.0,5.0
sub-FCT117,AN,grilled cheese.jpg,2.0,1.0
sub-FCT117,AN,granola w milk.jpg,5.0,4.0
sub-FCT117,AN,baby cheese.jpg,,3.0
sub-FCT117,AN,m_and_m.jpg,5.0,1.0
sub-FCT117,AN,baguette oil.jpg,5.0,5.0
sub-FCT117,AN,orange slices.jpg,4.0,5.0
sub-FCT117,AN,string cheese.jpg,1.0,2.0
sub-FCT118,AN,strawberries.jpg,5.0,5.0
sub-FCT118,AN,soup with spoon.jpg,3.0,3.0
sub-FCT118,AN,Hershey Kisses.jpg,2.0,1.0
sub-FCT118,AN,Pretzels.jpg,2.0,2.0
