subjid,group,ref_food,alt_food,choice_rating
sub-FCT102,AN,seaweed.jpg,bagel and cc.jpg,4
sub-FCT102,AN,seaweed.jpg,cherries.jpg,2
sub-FCT102,AN,seaweed.jpg,Grapes.jpg,5
sub-FCT102,AN,seaweed.jpg,burger.jpg,4
sub-FCT102,AN,seaweed.jpg,baguette oil.jpg,2
sub-FCT102,AN,seaweed.jpg,string cheese.jpg,3
sub-FCT102,AN,seaweed.jpg,ritz.jpg,4
sub-FCT102,AN,seaweed.jpg,yellow popcorn.jpg,2
sub-FCT102,AN,seaweed.jpg,froot loops w milk.jpg,3
sub-FCT102,AN,seaweed.jpg,cupcakes am.jpg,2
sub-FCT102,AN,seaweed.jpg,broccoli cauliflower.jpg,5
sub-FCT102,AN,seaweed.jpg,ice cream sundae 002.jpg,3
sub-FCT102,AN,seaweed.jpg,Skim milk.jpg,5
sub-FCT102,AN,seaweed.jpg,avacado.jpg,4
sub-FCT102,AN,seaweed.jpg,pickles.jpg,3
sub-FCT102,AN,seaweed.jpg,corn cob.jpg,2
sub-FCT102,AN,seaweed.jpg,salad w chicken.jpg,5
sub-FCT102,AN,seaweed.jpg,strawberries.jpg,5
sub-FCT102,AN,seaweed.jpg,soy chips.jpg,4
sub-FCT102,AN,seaweed.jpg,kiwi.jpg,2
sub-FCT102,AN,seaweed.jpg,m_and_m.jpg,4
sub-FCT102,AN,seaweed.jpg,mini muffins.jpg,4
sub-FCT102,AN,seaweed.jpg,brownie.jpg,4
sub-FCT102,AN,seaweed.jpg,steak.jpg,4
sub-FCT102,AN,seaweed.jpg,1%milk.jpg,3
sub-FCT102,AN,seaweed.jpg,raisin bran w milk.jpg,4
sub-FCT102,AN,seaweed.jpg,sushi w_condiments.jpg,2
sub-FCT102,AN,seaweed.jpg,rice cakes.jpg,4
sub-FCT102,AN,seaweed.jpg,yogurt no spoon.jpg,5
sub-FCT102,AN,seaweed.jpg,yogurt pretzels.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,strawberries.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,Hershey Kisses.jpg,1
sub-FCT103,AN,raisin bran w milk.jpg,Pretzels.jpg,1
sub-FCT103,AN,raisin bran w milk.jpg,american cheese.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,green beans.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,Grapes.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,raisins.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,rigatoni.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,fried eggs.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,salad w chicken.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,grilled chicken strips.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,grilled cheese.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,Tribe humus pita.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,air popcorn.jpg,4
sub-FCT103,AN,raisin bran w milk.jpg,baked potato.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,banana.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,yogurt no spoon.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,avacado.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,mashed potato.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,celery and carrot sticks.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,sushi w_condiments.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,kiwi.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,trail mix.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,eggs.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,ice cream sundae 002.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,PB.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,rice cakes.jpg,4
sub-FCT103,AN,raisin bran w milk.jpg,bagel plain.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,yogurt pretzels.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,pizza.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,mini muffins.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,peaches.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,hotdog w must.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,doughnuts.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,burger.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,cupcakes am.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,tacos.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,1%milk.jpg,4
sub-FCT103,AN,raisin bran w milk.jpg,baby cheese.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,bagel and cc.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,lollipops.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,brownie.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,soy chips.jpg,4
sub-FCT103,AN,raisin bran w milk.jpg,rigatoni and sauce.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,steak.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,sour patch.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,corn cob.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,cucumber slices.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,Skim milk.jpg,4
sub-FCT103,AN,raisin bran w milk.jpg,mac & cheese.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,orange slices.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,cherry tomato.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,Whole milk.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,apple slices.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,reeses.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,seaweed.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,mozarella sticks.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,broccoli cauliflower.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,Cheese nachos.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,chicken nuggets2.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,mushrooms.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,turkey sandwich.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,yellow popcorn.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,string cheese.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,m_and_m.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,cherries.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,ritz.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,pickles.jpg,5
sub-FCT103,AN,raisin bran w milk.jpg,saltines.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,froot loops w milk.jpg,2
sub-FCT103,AN,raisin bran w milk.jpg,baguette oil.jpg,3
sub-FCT103,AN,raisin bran w milk.jpg,cookies.jpg,2
sub-FCT104,AN,soy chips.jpg,orange slices.jpg,5
sub-FCT104,AN,soy chips.jpg,mushrooms.jpg,1
sub-FCT104,AN,soy chips.jpg,rigatoni and sauce.jpg,1
sub-FCT104,AN,soy chips.jpg,turkey sandwich.jpg,1
sub-FCT104,AN,soy chips.jpg,PB.jpg,3
sub-FCT104,AN,soy chips.jpg,Whole milk.jpg,1
sub-FCT104,AN,soy chips.jpg,doughnuts.jpg,1
sub-FCT104,AN,soy chips.jpg,Tribe humus pita.jpg,5
sub-FCT104,AN,soy chips.jpg,fried eggs.jpg,1
sub-FCT104,AN,soy chips.jpg,Hershey Kisses.jpg,1
sub-FCT104,AN,soy chips.jpg,celery and carrot sticks.jpg,5
sub-FCT104,AN,soy chips.jpg,grilled cheese.jpg,1
sub-FCT104,AN,soy chips.jpg,peaches.jpg,5
sub-FCT104,AN,soy chips.jpg,trail mix.jpg,3
sub-FCT104,AN,soy chips.jpg,apple slices.jpg,5
sub-FCT104,AN,soy chips.jpg,sour patch.jpg,1
sub-FCT104,AN,soy chips.jpg,baked potato.jpg,1
sub-FCT104,AN,soy chips.jpg,mashed potato.jpg,1
sub-FCT104,AN,soy chips.jpg,american cheese.jpg,1
sub-FCT104,AN,soy chips.jpg,cookies.jpg,1
sub-FCT104,AN,soy chips.jpg,grilled chicken strips.jpg,1
sub-FCT104,AN,soy chips.jpg,mozarella sticks.jpg,1
sub-FCT104,AN,soy chips.jpg,banana.jpg,5
sub-FCT104,AN,soy chips.jpg,tacos.jpg,1
sub-FCT104,AN,soy chips.jpg,air popcorn.jpg,1
sub-FCT104,AN,soy chips.jpg,bagel plain.jpg,1
sub-FCT104,AN,soy chips.jpg,cherry tomato.jpg,5
sub-FCT104,AN,soy chips.jpg,chicken nuggets2.jpg,1
sub-FCT104,AN,soy chips.jpg,pizza.jpg,1
sub-FCT104,AN,soy chips.jpg,Cheese nachos.jpg,1
sub-FCT104,AN,soy chips.jpg,french fries.jpg,1
sub-FCT104,AN,soy chips.jpg,soup with spoon.jpg,1
sub-FCT104,AN,soy chips.jpg,reeses.jpg,1
sub-FCT104,AN,soy chips.jpg,baby cheese.jpg,1
sub-FCT104,AN,soy chips.jpg,raisins.jpg,5
sub-FCT104,AN,soy chips.jpg,rigatoni.jpg,1
sub-FCT104,AN,soy chips.jpg,eggs.jpg,1
sub-FCT104,AN,soy chips.jpg,green beans.jpg,1
sub-FCT104,AN,soy chips.jpg,hotdog w must.jpg,1
sub-FCT104,AN,soy chips.jpg,saltines.jpg,1
sub-FCT104,AN,soy chips.jpg,granola w milk.jpg,3
sub-FCT104,AN,soy chips.jpg,mac & cheese.jpg,1
sub-FCT104,AN,soy chips.jpg,lollipops.jpg,1
sub-FCT104,AN,soy chips.jpg,cucumber slices.jpg,5
sub-FCT104,AN,soy chips.jpg,Pretzels.jpg,1
sub-FCT104,AN,soy chips.jpg,bagel and cc.jpg,1
sub-FCT104,AN,soy chips.jpg,cherries.jpg,5
sub-FCT104,AN,soy chips.jpg,Grapes.jpg,5
sub-FCT104,AN,soy chips.jpg,burger.jpg,1
sub-FCT104,AN,soy chips.jpg,baguette oil.jpg,1
sub-FCT104,AN,soy chips.jpg,string cheese.jpg,3
sub-FCT104,AN,soy chips.jpg,ritz.jpg,1
sub-FCT104,AN,soy chips.jpg,yellow popcorn.jpg,2
sub-FCT104,AN,soy chips.jpg,froot loops w milk.jpg,3
sub-FCT104,AN,soy chips.jpg,cupcakes am.jpg,1
sub-FCT104,AN,soy chips.jpg,broccoli cauliflower.jpg,1
sub-FCT104,AN,soy chips.jpg,ice cream sundae 002.jpg,3
sub-FCT104,AN,soy chips.jpg,seaweed.jpg,1
sub-FCT104,AN,soy chips.jpg,Skim milk.jpg,3
sub-FCT104,AN,soy chips.jpg,avacado.jpg,2
sub-FCT104,AN,soy chips.jpg,pickles.jpg,3
sub-FCT104,AN,soy chips.jpg,corn cob.jpg,3
sub-FCT104,AN,soy chips.jpg,salad w chicken.jpg,1
sub-FCT104,AN,soy chips.jpg,strawberries.jpg,5
sub-FCT104,AN,soy chips.jpg,kiwi.jpg,5
sub-FCT104,AN,soy chips.jpg,m_and_m.jpg,1
sub-FCT104,AN,soy chips.jpg,mini muffins.jpg,1
sub-FCT104,AN,soy chips.jpg,brownie.jpg,1
sub-FCT104,AN,soy chips.jpg,steak.jpg,1
sub-FCT104,AN,soy chips.jpg,1%milk.jpg,3
sub-FCT104,AN,soy chips.jpg,raisin bran w milk.jpg,3
sub-FCT104,AN,soy chips.jpg,sushi w_condiments.jpg,2
sub-FCT104,AN,soy chips.jpg,rice cakes.jpg,3
sub-FCT104,AN,soy chips.jpg,yogurt no spoon.jpg,5
sub-FCT104,AN,soy chips.jpg,yogurt pretzels.jpg,1
sub-FCT105,AN,soy chips.jpg,strawberries.jpg,2
sub-FCT105,AN,soy chips.jpg,soup with spoon.jpg,1
sub-FCT105,AN,soy chips.jpg,Hershey Kisses.jpg,1
sub-FCT105,AN,soy chips.jpg,Pretzels.jpg,3
sub-FCT105,AN,soy chips.jpg,green beans.jpg,2
sub-FCT105,AN,soy chips.jpg,raisin bran w milk.jpg,2
sub-FCT105,AN,soy chips.jpg,Grapes.jpg,2
sub-FCT105,AN,soy chips.jpg,raisins.jpg,1
sub-FCT105,AN,soy chips.jpg,rigatoni.jpg,1
sub-FCT105,AN,soy chips.jpg,fried eggs.jpg,1
sub-FCT105,AN,soy chips.jpg,salad w chicken.jpg,1
sub-FCT105,AN,soy chips.jpg,grilled chicken strips.jpg,1
sub-FCT105,AN,soy chips.jpg,grilled cheese.jpg,1
sub-FCT105,AN,soy chips.jpg,Tribe humus pita.jpg,2
sub-FCT105,AN,soy chips.jpg,air popcorn.jpg,5
sub-FCT105,AN,soy chips.jpg,baked potato.jpg,1
sub-FCT105,AN,soy chips.jpg,banana.jpg,2
sub-FCT105,AN,soy chips.jpg,yogurt no spoon.jpg,3
sub-FCT105,AN,soy chips.jpg,avacado.jpg,2
sub-FCT105,AN,soy chips.jpg,mashed potato.jpg,1
sub-FCT105,AN,soy chips.jpg,celery and carrot sticks.jpg,3
sub-FCT105,AN,soy chips.jpg,sushi w_condiments.jpg,1
sub-FCT105,AN,soy chips.jpg,kiwi.jpg,2
sub-FCT105,AN,soy chips.jpg,trail mix.jpg,1
sub-FCT105,AN,soy chips.jpg,eggs.jpg,1
sub-FCT105,AN,soy chips.jpg,ice cream sundae 002.jpg,1
sub-FCT105,AN,soy chips.jpg,PB.jpg,1
sub-FCT105,AN,soy chips.jpg,rice cakes.jpg,2
sub-FCT105,AN,soy chips.jpg,bagel plain.jpg,3
sub-FCT105,AN,soy chips.jpg,yogurt pretzels.jpg,2
sub-FCT105,AN,soy chips.jpg,pizza.jpg,1
sub-FCT105,AN,soy chips.jpg,mini muffins.jpg,2
sub-FCT105,AN,soy chips.jpg,peaches.jpg,3
sub-FCT105,AN,soy chips.jpg,hotdog w must.jpg,1
sub-FCT105,AN,soy chips.jpg,doughnuts.jpg,1
sub-FCT105,AN,soy chips.jpg,burger.jpg,1
sub-FCT105,AN,soy chips.jpg,cupcakes am.jpg,1
sub-FCT105,AN,soy chips.jpg,tacos.jpg,1
sub-FCT105,AN,soy chips.jpg,1%milk.jpg,1
sub-FCT105,AN,soy chips.jpg,baby cheese.jpg,5
sub-FCT105,AN,soy chips.jpg,granola w milk.jpg,1
sub-FCT105,AN,soy chips.jpg,bagel and cc.jpg,2
sub-FCT105,AN,soy chips.jpg,lollipops.jpg,1
sub-FCT105,AN,soy chips.jpg,french fries.jpg,1
sub-FCT105,AN,soy chips.jpg,brownie.jpg,1
sub-FCT105,AN,soy chips.jpg,rigatoni and sauce.jpg,1
sub-FCT105,AN,soy chips.jpg,steak.jpg,1
sub-FCT105,AN,soy chips.jpg,sour patch.jpg,2
sub-FCT105,AN,soy chips.jpg,corn cob.jpg,2
sub-FCT105,AN,soy chips.jpg,cucumber slices.jpg,4
sub-FCT105,AN,soy chips.jpg,Skim milk.jpg,3
sub-FCT105,AN,soy chips.jpg,mac & cheese.jpg,2
sub-FCT105,AN,soy chips.jpg,orange slices.jpg,2
sub-FCT105,AN,soy chips.jpg,cherry tomato.jpg,3
sub-FCT105,AN,soy chips.jpg,Whole milk.jpg,1
sub-FCT105,AN,soy chips.jpg,apple slices.jpg,2
sub-FCT105,AN,soy chips.jpg,reeses.jpg,2
sub-FCT105,AN,soy chips.jpg,seaweed.jpg,1
sub-FCT105,AN,soy chips.jpg,mozarella sticks.jpg,1
sub-FCT105,AN,soy chips.jpg,broccoli cauliflower.jpg,2
sub-FCT105,AN,soy chips.jpg,Cheese nachos.jpg,1
sub-FCT105,AN,soy chips.jpg,chicken nuggets2.jpg,1
sub-FCT105,AN,soy chips.jpg,mushrooms.jpg,1
sub-FCT105,AN,soy chips.jpg,turkey sandwich.jpg,1
sub-FCT105,AN,soy chips.jpg,yellow popcorn.jpg,2
sub-FCT105,AN,soy chips.jpg,string cheese.jpg,4
sub-FCT105,AN,soy chips.jpg,m_and_m.jpg,1
sub-FCT105,AN,soy chips.jpg,cherries.jpg,2
sub-FCT105,AN,soy chips.jpg,ritz.jpg,4
sub-FCT105,AN,soy chips.jpg,pickles.jpg,3
sub-FCT105,AN,soy chips.jpg,saltines.jpg,5
sub-FCT105,AN,soy chips.jpg,froot loops w milk.jpg,4
sub-FCT105,AN,soy chips.jpg,baguette oil.jpg,1
sub-FCT105,AN,soy chips.jpg,cookies.jpg,1
sub-FCT106,AN,soy chips.jpg,m_and_m.jpg,1
sub-FCT106,AN,soy chips.jpg,yogurt pretzels.jpg,1
sub-FCT106,AN,soy chips.jpg,mozarella sticks.jpg,1
sub-FCT106,AN,soy chips.jpg,yogurt no spoon.jpg,5
sub-FCT106,AN,soy chips.jpg,corn cob.jpg,3
sub-FCT106,AN,soy chips.jpg,1%milk.jpg,1
sub-FCT106,AN,soy chips.jpg,reeses.jpg,1
sub-FCT106,AN,soy chips.jpg,kiwi.jpg,5
sub-FCT106,AN,soy chips.jpg,orange slices.jpg,5
sub-FCT106,AN,soy chips.jpg,baby cheese.jpg,1
sub-FCT106,AN,soy chips.jpg,Tribe humus pita.jpg,3
sub-FCT106,AN,soy chips.jpg,rigatoni and sauce.jpg,1
sub-FCT106,AN,soy chips.jpg,Cheese nachos.jpg,1
sub-FCT106,AN,soy chips.jpg,bagel plain.jpg,1
sub-FCT106,AN,soy chips.jpg,burger.jpg,1
sub-FCT106,AN,soy chips.jpg,air popcorn.jpg,1
sub-FCT106,AN,soy chips.jpg,string cheese.jpg,1
sub-FCT106,AN,soy chips.jpg,celery and carrot sticks.jpg,5
sub-FCT106,AN,soy chips.jpg,raisin bran w milk.jpg,3
sub-FCT106,AN,soy chips.jpg,seaweed.jpg,1
sub-FCT106,AN,soy chips.jpg,green beans.jpg,4
sub-FCT106,AN,soy chips.jpg,sushi w_condiments.jpg,2
sub-FCT106,AN,soy chips.jpg,baguette oil.jpg,1
sub-FCT106,AN,soy chips.jpg,grilled cheese.jpg,1
sub-FCT106,AN,soy chips.jpg,eggs.jpg,3
sub-FCT106,AN,soy chips.jpg,Hershey Kisses.jpg,1
sub-FCT106,AN,soy chips.jpg,apple slices.jpg,5
sub-FCT106,AN,soy chips.jpg,rigatoni.jpg,1
sub-FCT106,AN,soy chips.jpg,hotdog w must.jpg,1
sub-FCT106,AN,soy chips.jpg,grilled chicken strips.jpg,4
sub-FCT106,AN,soy chips.jpg,trail mix.jpg,5
sub-FCT106,AN,soy chips.jpg,mini muffins.jpg,1
sub-FCT106,AN,soy chips.jpg,Pretzels.jpg,2
sub-FCT106,AN,soy chips.jpg,fried eggs.jpg,2
sub-FCT106,AN,soy chips.jpg,granola w milk.jpg,3
sub-FCT106,AN,soy chips.jpg,chicken nuggets2.jpg,1
sub-FCT106,AN,soy chips.jpg,broccoli cauliflower.jpg,4
sub-FCT106,AN,soy chips.jpg,pickles.jpg,1
sub-FCT106,AN,soy chips.jpg,lollipops.jpg,1
sub-FCT106,AN,soy chips.jpg,froot loops w milk.jpg,1
sub-FCT106,AN,soy chips.jpg,cucumber slices.jpg,4
sub-FCT106,AN,soy chips.jpg,banana.jpg,5
sub-FCT106,AN,soy chips.jpg,bagel and cc.jpg,1
sub-FCT106,AN,soy chips.jpg,PB.jpg,4
sub-FCT106,AN,soy chips.jpg,peaches.jpg,5
sub-FCT106,AN,soy chips.jpg,ice cream sundae 002.jpg,1
sub-FCT106,AN,soy chips.jpg,Skim milk.jpg,3
sub-FCT106,AN,soy chips.jpg,Grapes.jpg,4
sub-FCT106,AN,soy chips.jpg,cupcakes am.jpg,1
sub-FCT106,AN,soy chips.jpg,soup with spoon.jpg,1
sub-FCT106,AN,soy chips.jpg,salad w chicken.jpg,2
sub-FCT106,AN,soy chips.jpg,mac & cheese.jpg,1
sub-FCT106,AN,soy chips.jpg,saltines.jpg,1
sub-FCT106,AN,soy chips.jpg,doughnuts.jpg,1
sub-FCT106,AN,soy chips.jpg,Whole milk.jpg,1
sub-FCT106,AN,soy chips.jpg,mushrooms.jpg,3
sub-FCT106,AN,soy chips.jpg,pizza.jpg,1
sub-FCT106,AN,soy chips.jpg,steak.jpg,2
sub-FCT106,AN,soy chips.jpg,yellow popcorn.jpg,2
sub-FCT106,AN,soy chips.jpg,cherry tomato.jpg,4
sub-FCT106,AN,soy chips.jpg,mashed potato.jpg,1
sub-FCT106,AN,soy chips.jpg,raisins.jpg,5
sub-FCT106,AN,soy chips.jpg,turkey sandwich.jpg,3
sub-FCT106,AN,soy chips.jpg,strawberries.jpg,5
sub-FCT106,AN,soy chips.jpg,french fries.jpg,1
sub-FCT106,AN,soy chips.jpg,rice cakes.jpg,4
sub-FCT106,AN,soy chips.jpg,baked potato.jpg,3
sub-FCT106,AN,soy chips.jpg,cherries.jpg,5
sub-FCT106,AN,soy chips.jpg,american cheese.jpg,1
sub-FCT106,AN,soy chips.jpg,tacos.jpg,1
sub-FCT106,AN,soy chips.jpg,ritz.jpg,1
sub-FCT106,AN,soy chips.jpg,cookies.jpg,1
sub-FCT106,AN,soy chips.jpg,sour patch.jpg,1
sub-FCT106,AN,soy chips.jpg,avacado.jpg,3
sub-FCT106,AN,soy chips.jpg,brownie.jpg,1
sub-FCT107,AN,turkey sandwich.jpg,orange slices.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,Grapes.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,baguette oil.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,doughnuts.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,burger.jpg,1
sub-FCT107,AN,turkey sandwich.jpg,mac & cheese.jpg,1
sub-FCT107,AN,turkey sandwich.jpg,cucumber slices.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,mushrooms.jpg,1
sub-FCT107,AN,turkey sandwich.jpg,raisins.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,froot loops w milk.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,grilled chicken strips.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,kiwi.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,PB.jpg,1
sub-FCT107,AN,turkey sandwich.jpg,sour patch.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,Whole milk.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,broccoli cauliflower.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,baked potato.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,green beans.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,string cheese.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,corn cob.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,baby cheese.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,american cheese.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,soup with spoon.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,sushi w_condiments.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,mini muffins.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,seaweed.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,mozarella sticks.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,cookies.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,steak.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,granola w milk.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,soy chips.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,1%milk.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,rice cakes.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,yogurt pretzels.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,Cheese nachos.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,chicken nuggets2.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,cherry tomato.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,Pretzels.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,grilled cheese.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,Hershey Kisses.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,Tribe humus pita.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,rigatoni.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,m_and_m.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,mashed potato.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,avacado.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,ice cream sundae 002.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,rigatoni and sauce.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,bagel and cc.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,peaches.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,eggs.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,reeses.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,cherries.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,ritz.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,salad w chicken.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,air popcorn.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,raisin bran w milk.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,yogurt no spoon.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,yellow popcorn.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,pizza.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,strawberries.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,french fries.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,bagel plain.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,tacos.jpg,3
sub-FCT107,AN,turkey sandwich.jpg,Skim milk.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,hotdog w must.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,pickles.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,apple slices.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,banana.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,lollipops.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,brownie.jpg,2
sub-FCT107,AN,turkey sandwich.jpg,trail mix.jpg,5
sub-FCT107,AN,turkey sandwich.jpg,fried eggs.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,celery and carrot sticks.jpg,4
sub-FCT107,AN,turkey sandwich.jpg,cupcakes am.jpg,2
sub-FCT108,AN,baguette oil.jpg,orange slices.jpg,5
sub-FCT108,AN,baguette oil.jpg,mushrooms.jpg,2
sub-FCT108,AN,baguette oil.jpg,rigatoni and sauce.jpg,4
sub-FCT108,AN,baguette oil.jpg,turkey sandwich.jpg,5
sub-FCT108,AN,baguette oil.jpg,PB.jpg,4
sub-FCT108,AN,baguette oil.jpg,Whole milk.jpg,2
sub-FCT108,AN,baguette oil.jpg,doughnuts.jpg,2
sub-FCT108,AN,baguette oil.jpg,Tribe humus pita.jpg,5
sub-FCT108,AN,baguette oil.jpg,fried eggs.jpg,2
sub-FCT108,AN,baguette oil.jpg,Hershey Kisses.jpg,4
sub-FCT108,AN,baguette oil.jpg,celery and carrot sticks.jpg,2
sub-FCT108,AN,baguette oil.jpg,grilled cheese.jpg,4
sub-FCT108,AN,baguette oil.jpg,peaches.jpg,5
sub-FCT108,AN,baguette oil.jpg,trail mix.jpg,5
sub-FCT108,AN,baguette oil.jpg,apple slices.jpg,4
sub-FCT108,AN,baguette oil.jpg,sour patch.jpg,4
sub-FCT108,AN,baguette oil.jpg,baked potato.jpg,2
sub-FCT108,AN,baguette oil.jpg,mashed potato.jpg,4
sub-FCT108,AN,baguette oil.jpg,american cheese.jpg,2
